OID_,Clips_DEM_Large_S3_Regm6,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
2440,-13,-4.883888651150472,18.448207767536477,-13.2968245,-0.8663335,20.7270451,2.3275800
2441,-13,-4.876432011150472,18.448207767536477,-13.2955074,-0.8004224,20.8299961,2.2658796
2442,-13,-4.868975371150472,18.448207767536477,-13.2942123,-0.7655411,20.9723873,2.2021580
2443,-13,-4.861518731150472,18.448207767536477,-13.2929373,-0.7600696,21.1557655,2.1343672
2444,-13,-4.854062091150472,18.448207767536477,-13.2916737,-0.7785830,21.3762093,2.0597527
2445,-13,-4.846605451150472,18.448207767536477,-13.2904119,-0.8182386,21.6279907,1.9751559
2446,-13,-4.839148811150472,18.448207767536477,-13.2891378,-0.8706000,21.9022827,1.8777268
2447,-13,-4.831692171150472,18.448207767536477,-13.2878389,-0.9248258,22.1896839,1.7656087
2448,-13,-4.824235531150472,18.448207767536477,-13.2864990,-0.9708115,22.4734554,1.6381817
2449,-13,-4.816778891150472,18.448207767536477,-13.2851076,-1.0032340,22.7369709,1.4960742
2450,-13,-4.809322251150472,18.448207767536477,-13.2836552,-1.0222018,22.9658318,1.3413923
2451,-13,-4.801865611150472,18.448207767536477,-13.2821360,-1.0327576,23.1495380,1.1783316
2452,-13,-4.794408971150472,18.448207767536477,-13.2805452,-1.0360268,23.2824116,1.0144289
2453,-13,-4.786952331150472,18.448207767536477,-13.2788830,-1.0272580,23.3618431,0.8623421
2454,-13,-4.779495691150472,18.448207767536477,-13.2771463,-1.0024387,23.3830662,0.7427828
2455,-13,-4.772039051150472,18.448207767536477,-13.2753401,-0.9620824,23.3390770,0.6832616
2456,-13,-4.764582411150472,18.448207767536477,-13.2734709,-0.9073314,23.2298145,0.7036174
2457,-13,-4.757125771150472,18.448207767536477,-13.2715445,-0.8412073,23.0534363,0.7970777
2458,-13,-4.749669131150472,18.448207767536477,-13.2695723,-0.7584851,22.8109741,0.9367788
2459,-13,-4.742212491150472,18.448207767536477,-13.2675648,-0.6697417,22.4979095,1.0972043
2460,-13,-4.734755851150472,18.448207767536477,-13.2655354,-0.5803407,22.1208515,1.2606275
2461,-13,-4.727299211150472,18.448207767536477,-13.2634945,-0.4930002,21.6926231,1.4148533
2462,-13,-4.719842571150472,18.448207767536477,-13.2614536,-0.4065335,21.2114601,1.5514110
2463,-13,-4.712385931150472,18.448207767536477,-13.2594242,-0.3243867,20.6927853,1.6648618
2464,-13,-4.704929291150472,18.448207767536477,-13.2574139,-0.2470895,20.1393471,1.7506307
2465,-13,-4.697472651150472,18.448207767536477,-13.2554340,-0.1800749,19.5552883,1.8052385
2466,-13,-4.690016011150472,18.448207767536477,-13.2534904,-0.1298833,18.9607468,1.8268261
2467,-13,-4.682559371150472,18.448207767536477,-13.2515888,-0.0892094,18.3647099,1.8148713
2468,-13,-4.675102731150472,18.448207767536477,-13.2497320,-0.0667168,17.7697487,1.7708031
2469,-13,-4.667646091150472,18.448207767536477,-13.2479248,-0.0709895,17.1939716,1.6976488
2470,-13,-4.660189451150472,18.448207767536477,-13.2461643,-0.0966294,16.6619110,1.6004370
2471,-13,-4.652732811150472,18.448207767536477,-13.2444468,-0.1328047,16.1739578,1.4856182
2472,-13,-4.645276171150472,18.448207767536477,-13.2427683,-0.1753903,15.7362928,1.3603615
2473,-13,-4.637819531150472,18.448207767536477,-13.2411242,-0.2188318,15.3523207,1.2320293
2474,-13,-4.630362891150472,18.448207767536477,-13.2395077,-0.2579299,15.0133572,1.1084479
2475,-13,-4.622906251150471,18.448207767536477,-13.2379169,-0.2929557,14.7153416,0.9965981
2476,-13,-4.615449611150471,18.448207767536477,-13.2363462,-0.3204072,14.4539633,0.9007245
2477,-13,-4.607992971150471,18.448207767536477,-13.2347946,-0.3411942,14.2171211,0.8234739
2478,-13,-4.600536331150471,18.448207767536477,-13.2332592,-0.3585489,13.9996777,0.7669789
2479,-13,-4.593079691150471,18.448207767536477,-13.2317381,-0.3698818,13.8020544,0.7313455
2480,-13,-4.585623051150471,18.448207767536477,-13.2302303,-0.3692820,13.6142588,0.7139465
2481,-13,-4.578166411150471,18.448207767536477,-13.2287359,-0.3595472,13.4257488,0.7099536
2482,-13,-4.570709771150471,18.448207767536477,-13.2272568,-0.3386728,13.2355728,0.7132970
2483,-13,-4.563253131150471,18.448207767536477,-13.2257938,-0.3099816,13.0298586,0.7175692
2484,-13,-5.323830411150472,18.440751127536480,-13.2338705,-0.3147850,13.4901667,1.9660734
2485,-13,-5.316373771150472,18.440751127536480,-13.2356596,-0.3015017,13.8731079,1.9448935
2486,-13,-5.308917131150472,18.440751127536480,-13.2375126,-0.3016365,14.2915182,1.9084212
2487,-13,-5.301460491150472,18.440751127536480,-13.2394323,-0.3100464,14.7297964,1.8509642
2488,-13,-5.294003851150472,18.440751127536480,-13.2414179,-0.3269938,15.1717682,1.7670048
2489,-13,-5.286547211150472,18.440751127536480,-13.2434673,-0.3552973,15.6112375,1.6534871
2490,-13,-5.279090571150472,18.440751127536480,-13.2455797,-0.3972276,16.0208645,1.5114657
2491,-13,-5.271633931150472,18.440751127536480,-13.2477465,-0.4470699,16.3880959,1.3465695
2492,-13,-5.264177291150472,18.440751127536480,-13.2499628,-0.5086100,16.7105484,1.1700358
2493,-13,-5.256720651150472,18.440751127536480,-13.2522202,-0.5875894,16.9642601,0.9978681
2494,-13,-5.249264011150472,18.440751127536480,-13.2545071,-0.6780931,17.1329136,0.8508643
2495,-13,-5.241807371150472,18.440751127536480,-13.2568111,-0.7667928,17.2135086,0.7535748
2496,-13,-5.234350731150472,18.440751127536480,-13.2591200,-0.8385698,17.2087727,0.7222633
2497,-13,-5.226894091150472,18.440751127536480,-13.2614212,-0.8839764,17.1462212,0.7522102
2498,-13,-5.219437451150472,18.440751127536480,-13.2637100,-0.9073079,17.0554562,0.8208829
2499,-13,-5.211980811150472,18.440751127536480,-13.2659826,-0.9176919,16.9503193,0.9034220
2500,-13,-5.204524171150472,18.440751127536480,-13.2682362,-0.9211863,16.8442039,0.9841757
2501,-13,-5.197067531150472,18.440751127536480,-13.2704687,-0.9250951,16.7499542,1.0576785
2502,-13,-5.189610891150472,18.440751127536480,-13.2726822,-0.9292810,16.6706524,1.1249803
2503,-13,-5.182154251150472,18.440751127536480,-13.2748737,-0.9270779,16.6173267,1.1887192
2504,-13,-5.174697611150472,18.440751127536480,-13.2770462,-0.9170694,16.6142979,1.2502780
2505,-13,-5.167240971150472,18.440751127536480,-13.2792015,-0.9079139,16.6766319,1.3079286
2506,-13,-5.159784331150472,18.440751127536480,-13.2813444,-0.9094087,16.8088207,1.3572879
2507,-13,-5.152327691150472,18.440751127536480,-13.2834787,-0.9294692,17.0067959,1.3930939
2508,-13,-5.144871051150472,18.440751127536480,-13.2856035,-0.9772216,17.2594528,1.4102073
2509,-13,-5.137414411150472,18.440751127536480,-13.2877207,-1.0535035,17.5490417,1.4037633
2510,-13,-5.129957771150472,18.440751127536480,-13.2898226,-1.1498444,17.8539009,1.3712173
2511,-13,-5.122501131150472,18.440751127536480,-13.2919044,-1.2552158,18.1651039,1.3146179
2512,-13,-5.115044491150472,18.440751127536480,-13.2939568,-1.3645113,18.4795990,1.2425787
2513,-13,-5.107587851150472,18.440751127536480,-13.2959719,-1.4769256,18.7910061,1.1724583
2514,-13,-5.100131211150472,18.440751127536480,-13.2979422,-1.5997384,19.0908031,1.1311282
2515,-13,-5.092674571150472,18.440751127536480,-13.2998562,-1.7333618,19.3599758,1.1489820
2516,-13,-5.085217931150471,18.440751127536480,-13.3017025,-1.8763279,19.5844803,1.2455175
2517,-13,-5.077761291150471,18.440751127536480,-13.3034668,-2.0174634,19.7542362,1.4191160
2518,-13,-5.070304651150471,18.440751127536480,-13.3051338,-2.1531122,19.8624191,1.6518207
2519,-13,-5.062848011150471,18.440751127536480,-13.3066902,-2.2803986,19.9153423,1.9204428
2520,-13,-5.055391371150471,18.440751127536480,-13.3081226,-2.3969276,19.9073486,2.2029963
2521,-13,-5.047934731150471,18.440751127536480,-13.3094187,-2.5047045,19.8492622,2.4808590
2522,-13,-5.040478091150471,18.440751127536480,-13.3105679,-2.6058974,19.7445965,2.7392764
2523,-13,-5.033021451150471,18.440751127536480,-13.3115606,-2.7071254,19.5997219,2.9675541
2524,-13,-5.025564811150471,18.440751127536480,-13.3123865,-2.7950451,19.4226170,3.1590528
2525,-13,-5.018108171150471,18.440751127536480,-13.3130360,-2.8697755,19.2318687,3.3105853
2526,-13,-5.010651531150471,18.440751127536480,-13.3135042,-2.9263141,19.0424595,3.4217906
2527,-13,-5.003194891150471,18.440751127536480,-13.3137865,-2.9654860,18.8712254,3.4945917
2528,-13,-4.995738251150471,18.440751127536480,-13.3138819,-2.9838891,18.7348404,3.5321889
2529,-13,-4.988281611150471,18.440751127536480,-13.3137903,-2.9803476,18.6461964,3.5379279
2530,-13,-4.980824971150471,18.440751127536480,-13.3135147,-2.9515376,18.6141586,3.5149121
2531,-13,-4.973368331150471,18.440751127536480,-13.3130589,-2.8913336,18.6392727,3.4660289
2532,-13,-4.965911691150471,18.440751127536480,-13.3124323,-2.7929759,18.7179432,3.3944342
2533,-13,-4.958455051150471,18.440751127536480,-13.3116455,-2.6545517,18.8372021,3.3041534
2534,-13,-4.950998411150471,18.440751127536480,-13.3107157,-2.4842553,18.9817734,3.2003949
2535,-13,-4.943541771150471,18.440751127536480,-13.3096600,-2.2934089,19.1331711,3.0893235
2536,-13,-4.936085131150471,18.440751127536480,-13.3085003,-2.0853014,19.2802906,2.9775927
2537,-13,-4.928628491150471,18.440751127536480,-13.3072577,-1.8643442,19.4139156,2.8713250
2538,-13,-4.921171851150472,18.440751127536480,-13.3059540,-1.6355402,19.5203705,2.7746732
2539,-13,-4.913715211150471,18.440751127536480,-13.3046131,-1.4150611,19.5974884,2.6891408
2540,-13,-4.906258571150472,18.440751127536480,-13.3032551,-1.2161236,19.6519585,2.6140797
2541,-13,-4.898801931150472,18.440751127536480,-13.3018999,-1.0472202,19.7003002,2.5475125
2542,-13,-4.891345291150472,18.440751127536480,-13.3005610,-0.9143163,19.7573280,2.4871612
2543,-13,-4.883888651150472,18.440751127536480,-13.2992477,-0.8233514,19.8429718,2.4311357
2544,-13,-4.876432011150472,18.440751127536480,-13.2979631,-0.7730547,19.9687061,2.3775513
2545,-13,-4.868975371150472,18.440751127536480,-13.2967072,-0.7585038,20.1416588,2.3242037
2546,-13,-4.861518731150472,18.440751127536480,-13.2954741,-0.7755705,20.3597641,2.2684040
2547,-13,-4.854062091150472,18.440751127536480,-13.2942543,-0.8200845,20.6218357,2.2066872
2548,-13,-4.846605451150472,18.440751127536480,-13.2930355,-0.8854880,20.9193993,2.1351464
2549,-13,-4.839148811150472,18.440751127536480,-13.2918015,-0.9640300,21.2439556,2.0502596
2550,-13,-4.831692171150472,18.440751127536480,-13.2905378,-1.0441405,21.5839844,1.9495205
2551,-13,-4.824235531150472,18.440751127536480,-13.2892256,-1.1127831,21.9244366,1.8315604
2552,-13,-4.816778891150472,18.440751127536480,-13.2878532,-1.1631887,22.2473774,1.6961715
2553,-13,-4.809322251150472,18.440751127536480,-13.2864094,-1.1962612,22.5388126,1.5443463
2554,-13,-4.801865611150472,18.440751127536480,-13.2848854,-1.2143178,22.7863808,1.3785890
2555,-13,-4.794408971150472,18.440751127536480,-13.2832794,-1.2202740,22.9834576,1.2039517
2556,-13,-4.786952331150472,18.440751127536480,-13.2815876,-1.2097548,23.1308956,1.0291342
2557,-13,-4.779495691150472,18.440751127536480,-13.2798100,-1.1785967,23.2194653,0.8691404
2558,-13,-4.772039051150472,18.440751127536480,-13.2779512,-1.1276864,23.2404785,0.7481709
2559,-13,-4.764582411150472,18.440751127536480,-13.2760181,-1.0604335,23.1937466,0.6973522
2560,-13,-4.757125771150472,18.440751127536480,-13.2740202,-0.9768314,23.0758457,0.7358360
2561,-13,-4.749669131150472,18.440751127536480,-13.2719679,-0.8745838,22.8857346,0.8493097
2562,-13,-4.742212491150472,18.440751127536480,-13.2698736,-0.7673526,22.6173592,1.0059706
2563,-13,-4.734755851150472,18.440751127536480,-13.2677536,-0.6577591,22.2787151,1.1788914
2564,-13,-4.727299211150472,18.440751127536480,-13.2656193,-0.5500607,21.8800240,1.3497782
2565,-13,-4.719842571150472,18.440751127536480,-13.2634840,-0.4432932,21.4203796,1.5065129
2566,-13,-4.712385931150472,18.440751127536480,-13.2613602,-0.3437612,20.9155159,1.6414890
2567,-13,-4.704929291150472,18.440751127536480,-13.2592573,-0.2495244,20.3676090,1.7487103
2568,-13,-4.697472651150472,18.440751127536480,-13.2571869,-0.1676429,19.7823620,1.8235337
2569,-13,-4.690016011150472,18.440751127536480,-13.2551575,-0.1042302,19.1771355,1.8632902
2570,-13,-4.682559371150472,18.440751127536480,-13.2531738,-0.0537511,18.5662365,1.8669103
2571,-13,-4.675102731150472,18.440751127536480,-13.2512417,-0.0238243,17.9496193,1.8353480
2572,-13,-4.667646091150472,18.440751127536480,-13.2493639,-0.0235440,17.3489914,1.7713580
2573,-13,-4.660189451150472,18.440751127536480,-13.2475386,-0.0477834,16.7901039,1.6798584
2574,-13,-4.652732811150472,18.440751127536480,-13.2457619,-0.0823746,16.2750778,1.5672350
2575,-13,-4.645276171150472,18.440751127536480,-13.2440300,-0.1263799,15.8079023,1.4408376
2576,-13,-4.637819531150472,18.440751127536480,-13.2423363,-0.1728247,15.3958111,1.3082920
2577,-13,-4.630362891150472,18.440751127536480,-13.2406769,-0.2160687,15.0310001,1.1777719
2578,-13,-4.622906251150471,18.440751127536480,-13.2390461,-0.2552643,14.7086449,1.0569830
2579,-13,-4.615449611150471,18.440751127536480,-13.2374401,-0.2914829,14.4266376,0.9508235
2580,-13,-4.607992971150471,18.440751127536480,-13.2358551,-0.3189877,14.1752586,0.8626372
2581,-13,-4.600536331150471,18.440751127536480,-13.2342892,-0.3432701,13.9463587,0.7954665
2582,-13,-4.593079691150471,18.440751127536480,-13.2327404,-0.3580588,13.7408085,0.7501364
2583,-13,-4.585623051150471,18.440751127536480,-13.2312050,-0.3629885,13.5470486,0.7246060
2584,-13,-4.578166411150471,18.440751127536480,-13.2296858,-0.3576227,13.3526735,0.7143233
2585,-13,-4.570709771150471,18.440751127536480,-13.2281818,-0.3418033,13.1609831,0.7129124
2586,-13,-4.563253131150471,18.440751127536480,-13.2266951,-0.3165358,12.9528379,0.7133989
2587,-13,-4.555796491150471,18.440751127536480,-13.2252302,-0.2965946,12.7242365,0.7094434
2588,-13,-5.323830411150472,18.433294487536479,-13.2334824,-0.2796630,14.0496168,1.9052414
2589,-13,-5.316373771150472,18.433294487536479,-13.2353268,-0.2822441,14.3982782,1.8852198
2590,-13,-5.308917131150472,18.433294487536479,-13.2372332,-0.2957037,14.7760563,1.8498111
2591,-13,-5.301460491150472,18.433294487536479,-13.2392035,-0.3171876,15.1685505,1.7944863
2592,-13,-5.294003851150472,18.433294487536479,-13.2412357,-0.3451691,15.5613623,1.7148890
2593,-13,-5.286547211150472,18.433294487536479,-13.2433290,-0.3817377,15.9498177,1.6091237
2594,-13,-5.279090571150472,18.433294487536479,-13.2454786,-0.4262190,16.3109837,1.4791603
2595,-13,-5.271633931150472,18.433294487536479,-13.2476797,-0.4765759,16.6359634,1.3311627
2596,-13,-5.264177291150472,18.433294487536479,-13.2499256,-0.5347291,16.9213715,1.1763126
2597,-13,-5.256720651150472,18.433294487536479,-13.2522097,-0.6056757,17.1457233,1.0294874
2598,-13,-5.249264011150472,18.433294487536479,-13.2545214,-0.6837071,17.2976761,0.9085691
2599,-13,-5.241807371150472,18.433294487536479,-13.2568493,-0.7573348,17.3705082,0.8321797
2600,-13,-5.234350731150472,18.433294487536479,-13.2591829,-0.8127487,17.3719730,0.8099048
2601,-13,-5.226894091150472,18.433294487536479,-13.2615128,-0.8416217,17.3279362,0.8366671
2602,-13,-5.219437451150472,18.433294487536479,-13.2638330,-0.8483691,17.2629929,0.8966421
2603,-13,-5.211980811150472,18.433294487536479,-13.2661438,-0.8446941,17.1945877,0.9717842
2604,-13,-5.204524171150472,18.433294487536479,-13.2684422,-0.8370173,17.1283436,1.0493305
2605,-13,-5.197067531150472,18.433294487536479,-13.2707281,-0.8341514,17.0777473,1.1234882
2606,-13,-5.189610891150472,18.433294487536479,-13.2730036,-0.8324048,17.0419941,1.1933079
2607,-13,-5.182154251150472,18.433294487536479,-13.2752666,-0.8307814,17.0295620,1.2588744
2608,-13,-5.174697611150472,18.433294487536479,-13.2775192,-0.8254063,17.0625439,1.3192908
2609,-13,-5.167240971150472,18.433294487536479,-13.2797642,-0.8250167,17.1481342,1.3711302
2610,-13,-5.159784331150472,18.433294487536479,-13.2820053,-0.8374922,17.2952366,1.4091204
2611,-13,-5.152327691150472,18.433294487536479,-13.2842445,-0.8729280,17.4946136,1.4279759
2612,-13,-5.144871051150472,18.433294487536479,-13.2864828,-0.9389782,17.7351837,1.4231772
2613,-13,-5.137414411150472,18.433294487536479,-13.2887173,-1.0357652,17.9966469,1.3911848
2614,-13,-5.129957771150472,18.433294487536479,-13.2909441,-1.1582621,18.2569714,1.3315908
2615,-13,-5.122501131150472,18.433294487536479,-13.2931519,-1.2922852,18.5064106,1.2496810
2616,-13,-5.115044491150472,18.433294487536479,-13.2953320,-1.4298762,18.7432251,1.1595228
2617,-13,-5.107587851150472,18.433294487536479,-13.2974758,-1.5723832,18.9653206,1.0872570
2618,-13,-5.100131211150472,18.433294487536479,-13.2995720,-1.7262464,19.1617413,1.0702238
2619,-13,-5.092674571150472,18.433294487536479,-13.3016090,-1.8917193,19.3155842,1.1420828
2620,-13,-5.085217931150471,18.433294487536479,-13.3035717,-2.0649250,19.4152508,1.3105841
2621,-13,-5.077761291150471,18.433294487536479,-13.3054457,-2.2363956,19.4503422,1.5571895
2622,-13,-5.070304651150471,18.433294487536479,-13.3072128,-2.3974643,19.4203835,1.8542038
2623,-13,-5.062848011150471,18.433294487536479,-13.3088589,-2.5473108,19.3332386,2.1754282
2624,-13,-5.055391371150471,18.433294487536479,-13.3103695,-2.6815245,19.1890945,2.4984205
2625,-13,-5.047934731150471,18.433294487536479,-13.3117313,-2.8014746,18.9985676,2.8045280
2626,-13,-5.040478091150471,18.433294487536479,-13.3129330,-2.9095385,18.7723942,3.0791950
2627,-13,-5.033021451150471,18.433294487536479,-13.3139658,-3.0124543,18.5156364,3.3126934
2628,-13,-5.025564811150471,18.433294487536479,-13.3148184,-3.0975037,18.2441044,3.5000787
2629,-13,-5.018108171150471,18.433294487536479,-13.3154831,-3.1606481,17.9758034,3.6404824
2630,-13,-5.010651531150471,18.433294487536479,-13.3159561,-3.1996853,17.7317142,3.7360704
2631,-13,-5.003194891150471,18.433294487536479,-13.3162336,-3.2165470,17.5279808,3.7908103
2632,-13,-4.995738251150471,18.433294487536479,-13.3163147,-3.2077925,17.3823051,3.8091264
2633,-13,-4.988281611150471,18.433294487536479,-13.3162031,-3.1742635,17.3066864,3.7946205
2634,-13,-4.980824971150471,18.433294487536479,-13.3159027,-3.1143401,17.3043118,3.7498238
2635,-13,-4.973368331150471,18.433294487536479,-13.3154192,-3.0198293,17.3737183,3.6767676
2636,-13,-4.965911691150471,18.433294487536479,-13.3147621,-2.8840961,17.5066586,3.5782213
2637,-13,-4.958455051150471,18.433294487536479,-13.3139448,-2.7105513,17.6846237,3.4586780
2638,-13,-4.950998411150471,18.433294487536479,-13.3129854,-2.5046732,17.8838654,3.3245995
2639,-13,-4.943541771150471,18.433294487536479,-13.3119049,-2.2797129,18.0847664,3.1839607
2640,-13,-4.936085131150471,18.433294487536479,-13.3107252,-2.0420361,18.2718182,3.0452299
2641,-13,-4.928628491150471,18.433294487536479,-13.3094683,-1.7972376,18.4358521,2.9160371
2642,-13,-4.921171851150472,18.433294487536479,-13.3081579,-1.5478181,18.5654736,2.8015430
2643,-13,-4.913715211150471,18.433294487536479,-13.3068180,-1.3127664,18.6588726,2.7035842
2644,-13,-4.906258571150472,18.433294487536479,-13.3054695,-1.1038949,18.7263107,2.6213503
2645,-13,-4.898801931150472,18.433294487536479,-13.3041315,-0.9324706,18.7832146,2.5524802
